
1
2,4118,准备,zhǔn bèi,動,準備する …するつもりだ,zhu3n be4i,34
3,4313,总是,zǒng shì,副,いつも ずっと,zo3ng shi4,34

35
3,4160,耳朵,ěr duo,名,耳,e3r duo5,35
2,50,姐姐,jiě jie,名,お姉さん 姉,jie3 jie5,35
1,11,哪儿,nǎ r,代,どこ どこの,na3 r5,35
3,4229,奶奶,nǎi nai,名,祖母（父方の）,na3i nai5,35
2,4085,晚上,wǎn shang,名,晩 夜,wa3n shang5,35
1,26,我们,wǒ men,代,私たち（聞き手を含めず）,wo3 men5,35
1,3983,喜欢,xǐ huan,動,喜ぶ 好む,xi3 huan5,35
1,3990,小姐,xiǎo jie,名,未婚女性への呼びかけ 敬称（英語のMiss…）,xia3o jie5,35
2,4097,眼睛,yǎn jing,名,目,ya3n jing5,35
1,4001,椅子,yǐ zi,名,椅子,yi3 zi5,35
2,4112,早上,zǎo shang,名,朝,za3o shang5,35
1,4003,怎么,zěn me,代,どう なぜ,ze3n me5,35
2,4120,左边,zuǒ bian,名,左（の方）,zuo3 bian5,35

41
3,4132,必须,bì xū,能,…しなくてはならない,bi4 xu1,41
3,4137,菜单,cài dān,名,メニュー お品書き,ca4i da1n,41
2,4016,唱歌,chàng gē,動,歌をうたう,cha4ng ge1,41
3,4142,衬衫,chèn shān,名,ブラウス シャツ,che4n sha1n,41
2,41,大家,dà jiā,代,みんな,da4 jia1,41
3,67,蛋糕,dàn gāo,名,ケーキ カステラ,da4n ga1o,41
2,4024,第一,dìyī,数,第一の,di4yi1,41
3,4155,电梯,diàn tī,名,エレベーター,dia4n ti1,41
3,4164,放心,fàng xīn,動,安心する,fa4ng xi1n,41
3,4199,健康,jiàn kāng,名,健康,jia4n ka1ng,41
3,102,面包,miàn bāo,名,パン,mia4n ba1o,41
3,4247,认真,rèn zhēn,形,まじめである 真剣である,re4n zhe1n,41
2,4072,上班,shàng bān,動,出勤する,sha4ng ba1n,41
3,132,一般,yì bān,形,同じである 普通である,yi4 ba1n,41
3,4289,一边,yì biān,接,一方 片方,yi4 bia1n,41

42
3,4154,地图,dì tú,名,地図,di4 tu2,42
3,4167,复习,fù xí,動,復習（する）,fu4 xi2,42
3,4195,季节,jì jié,名,季節 シーズン,ji4 jie2,42
3,4212,客人,kè rén,名,客 乗客,ke4 re2n,42
3,4221,练习,liàn xí,動,練習する,lia4n xi2,42
3,4227,面条,miàn tiáo,名,麺類,mia4n tia2o,42
2,4071,去年,qù nián,名,去年 昨年,qu4 nia2n,42
3,4245,热情,rè qíng,形,心がこもっている 親切な熱情 意欲,re4 qi2ng,42
3,4246,认为,rèn wéi,動,…と認める 思う 考える,re4n we2i,42
3,10356,数学,shù xué,名,数学,shu4 xue2,42
3,4260,太阳,tài yáng,名,太陽,ta4i ya2ng,42
3,4261,特别,tè bié,形,特別である,te4 bie2,42
2,4087,问题,wèn tí,名,問題,we4n ti2,42

43
3,56,办法,bàn fǎ,名,方法 やりかた,ba4n fa3,43
2,4013,报纸,bào zhǐ,名,新聞,ba4o zhi3,43
3,4153,地铁,dì tiě,名,地下鉄,di4 tie3,43
1,3909,电脑,diàn nǎo,名,パソコン,dia4n na3o,43
1,3911,电影,diàn yǐng,名,映画,dia4n yi3ng,43
1,3919,饭馆,fàn guǎn,名,レストラン,fa4n gua3n,43
1,3925,汉语,Hàn yǔ,名,中国語,Ha4n yu3,43
3,4193,或者,huò zhě,接,あるいは,huo4 zhe3,43
3,4220,历史,lì shǐ,名,歴史,li4 shi3,43
3,4251,上网,shàng wǎng,動,インターネットに接続する,sha4ng wa3ng,43
1,3966,上午,shàng wǔ,名,午前,sha4ng wu3,43
2,4083,跳舞,tiào wǔ,動,ダンスをする,tia4o wu3,43
1,3984,下午,xià wǔ,名,午後,xia4 wu3,43
1,3985,下雨,xià yǔ,動,雨が降る,xia4 yu3,43
3,4280,校长,xiào zhǎng,名,校長 学長,xia4o zha3ng,43
2,4102,一起,yì qǐ,副,いっしょに,yi4 qi3,43
3,4312,字典,zì diǎn,名,字典 辞書,zi4 dia3n,43
3,143,自己,zì jǐ,代,自分,zi4 ji3,43

44
3,4123,爱好,ài hào,名,趣味 好み,a4i ha4o,44
3,4133,变化,biàn huà,動,変化する,bia4n hua4,44
2,4020,但是,dàn shì,接,しかし ただし,da4n shi4,44
1,3910,电视,diàn shì,名,テレビ,dia4n shi4,44
3,74,动物,dòng wù,名,動物,do4ng wu4,44
3,4158,锻炼,duàn liàn,動,鍛える,dua4n lia4n,44
3,4166,附近,fù jìn,名,近所 付近,fu4 ji4n,44
3,4182,害怕,hài pà,動,恐れる,ha4i pa4,44
3,4185,护照,hù zhào,名,パスポート,hu4 zha4o,44
3,4192,会议,huì yì,名,会議,hui4 yi4,44
3,4198,见面,jiàn miàn,動,会う,jia4n mia4n,44
2,4042,教室,jiào shì,名,教室,jia4o shi4,44
2,4043,介绍,jiè shào,動,紹介する 説明する,jie4 sha4o,44
1,3937,看见,kàn jiàn,動,見える 目に入る,ka4n jia4n,44
2,4053,快乐,kuài lè,形,楽しい,kua4i le4,44
3,4253,世界,shì jiè,名,世界,shi4 jie4,44
1,3974,睡觉,shuì jiào,動,眠る,shui4 jia4o,44
3,4273,忘记,wàng jì,動,忘れる うっかりする,wa4ng ji4,44
1,3987,现在,xiàn zài,名,現在 今,xia4n za4i,44
3,4301,遇到,yù dào,動,出会う 当面する,yu4 da4o,44
2,4110,运动,yùn dòng,動,運動する,yu4n do4ng,44
3,4302,愿意,yuàn yì,能,…したいと思う,yua4n yi4,44
1,29,再见,zài jiàn,他,さようなら,za4i jia4n,44
3,4305,照片,zhào piàn,名,写真,zha4o pia4n,44
2,4116,正在,zhèng zài,副,ちょうど…している,zhe4ng za4i,44
3,4310,重要,zhòng yào,形,重要である,zho4ng ya4o,44
3,10360,注意,zhù yì,動,注意する,zhu4 yi4,44
3,4314,最近,zuì jìn,名,最近 近頃,zui4 ji4n,44
3,4315,作业,zuò yè,名,宿題,zuo4 ye4,44
3,4316,作用,zuò yòng,名,作用 役割 働き作用する,zuo4 yo4ng,44

45
1,3898,爸爸,bà ba,名,お父さん,ba4 ba5,45
2,4023,弟弟,dì di,名,弟,di4 di5,45
3,71,地方,dì fang,名,場所 ところ 部分,di4 fang5,45
2,44,告诉,gào su,動,伝える 話す 教える,ga4o su5,45
3,,故事,gù shi,名,物語 話 事の筋,gu4 shi5,45
3,4181,过去,guò qu,名,過去,guo4 qu5,45
1,5,后面,hòu mian,名,(空間の)後ろ 後方． (時間や順序の)あと のちほど,ho4u mian5,45
3,4194,记得,jì de,動,覚えている,ji4 de5,45
3,93,句子,jù zi,名,文,ju4 zi5,45
3,4215,裤子,kù zi,名,ズボン,ku4 zi5,45
3,4216,筷子,kuài zi,名,箸,kua4i zi5,45
3,101,帽子,mào zi,名,帽子,ma4o zi5,45
2,4061,妹妹,mèi mei,名,妹,me4i mei5,45
1,14,那儿,nà r,代,あそこ そこ,na4 r5,45
1,3957,漂亮,piào liang,形,きれいである（見た目が） 見事である,pia4o liang5,45
1,3963,认识,rèn shi,動,見知っている,re4n shi5,45
2,4077,事情,shì qing,名,事 事柄 用件,shi4 qing5,45
3,10357,为了,wèi le,介,…のために,we4i le5,45
3,129,兴趣,xìng qu,名,興味 趣味,xi4ng qu5,45
1,3992,谢谢,xiè xie,他,ありがとう,xie4 xie5,45
2,4103,意思,yì si,名,意味,yi4 si5,45
2,10344,右边,yòu bian,名,右（の方）,yo4u bian5,45
3,137,月亮,yuè liang,名,月（天体の）,yue4 liang5,45
2,4113,丈夫,zhàng fu,名,夫 主人,zha4ng fu5,45
3,4304,照顾,zhào gu,動,世話をする 気を配る,zha4o gu5,45
1,31,这儿,zhè r,代,ここ,zhe4 r5,45

111
1,3905,出租车,chū zū chē,名,タクシー,chu1 zu1 che1,111

112


113


122
2,4082,踢足球,tī zú qiú,動,サッカーをする,ti1 zu2 qiu2,122

124


211


212


213
3,4268,图书馆,tú shū guǎn,名,図書館,tu2 shu1 gua3n,213

215
1,10328,没关系,méi guān xi,他,かまいません 問題ないです,me2i gua1n xi5,215

224


242
2,4027,服务员,fú wù yuán,名,従業員（ホテルやレストランの）,fu2 wu4 yua2n,242

245
1,10327,不客气,bú kè qi,他,どういたしまして,bu2 ke4 qi5,245
3,4292,一会儿,yí huì r,副,少しの間,yi2 hui4 r5,245

251
3,4284,行李箱,xíng li xiāng,名,トランク（車の）,xi2ng li5 xia1ng,251

252


311


314
1,3931,火车站,huǒ chē zhàn,名,鉄道の駅,huo3 che1 zha4n,314
3,106,普通话,pǔ tōng huà,名,標準語（中国の）,pu3 to1ng hua4,314

322
2,4019,打篮球,dǎ lán qiú,動,バスケットボールをする,da3 la2n qiu2,322

331
3,124,洗手间,xǐ shǒu jiān,名,お手洗い トイレ,xi3 sho3u jia1n,331

343


344
1,3906,打电话,dǎ diàn huà,動,電話をかける,da3 dia4n hua4,344

354
1,4004,怎么样,zěn me yàng,代,どんな（性質） どう（方法） どうですか？（状況 意,ze3n me5 ya4ng,354

414
3,4127,办公室,bàn gōng shì,名,事務室,ba4n go1ng shi4,414

421
2,4119,自行车,zì xíng chē,名,自転車,zi4 xi2ng che1,421

424


425
2,4086,为什么,wèi shén me,代,なぜ どうして,we4i she2n me5,425

433


434


441
3,4306,照相机,zhào xiàng jī,名,カメラ,zha4o xia4ng ji1,441

442


443


444


451


453
1,3914,对不起,duì bu qǐ,他,すみません,dui4 bu5 qi3,453

1441
2,4030,公共汽车,gōng gòng qì chē,名,バス,go1ng go4ng qi4 che1,1441

4324
3,4156,电子邮件,diàn zǐ yóu jiàn,名,電子メール,dia4n zi3 yo2u jia4n,4324
